"","id_FFB","Group","Family","Genus","Species","taxon_name","Author","reference","publication","publicationYear","bhlLink","remarks","doi","id_IPNI","url_IPNI"
"466","631620","Gimnospermas","Zamiaceae","Encephalartos","hildebrandtii","Encephalartos hildebrandtii","A.Braun & C.D.Bouché","Index Seminum [Berlin] 18. 1874 ","Index Seminum [Berlin]",1874,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1874&rft.spage=18&rft_id=http://www.biodiversitylibrary.org/bibliography/83585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"297092-1","www.ipni.org/n/297092-1"
"467","631622","Gimnospermas","Zamiaceae","Encephalartos","horridus","Encephalartos horridus","(Jacq.) Lehm.","Nov. Stirp. Pug. [Lehmann] 6: 14. 1834 [Apr-early May 1834] ","Nov. Stirp. Pug. [Lehmann]",1834,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1834&rft.spage=14&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/45011&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"297093-1","www.ipni.org/n/297093-1"
"468","631621","Gimnospermas","Zamiaceae","Encephalartos","villosus","Encephalartos villosus","Lem","Ill. Hort. (1868) Misc. 69. t. 557. ","Ill. Hort.",NA,NA,NA,NA,"297144-1","www.ipni.org/n/297144-1"
"469","25046","Gimnospermas","Zamiaceae","Zamia","amazonum","Zamia amazonum","D.W.Stev.","Fl. Colombia (1983+) 21: 33 (2001). ","Fl. Colombia (1983+)",2001,NA,NA,NA,"20009732-1","www.ipni.org/n/20009732-1"
"470","33405","Gimnospermas","Zamiaceae","Zamia","boliviana","Zamia boliviana","(Brongn.) A.DC.","Prodr. [A. P. de Candolle] 16(2.2): 540. 1868 [mid Jul 1868] ","Prodr. [A. P. de Candolle]",1868,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1868&rft.issue=2&rft.spage=540&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"297248-1","www.ipni.org/n/297248-1"
"471","606769","Gimnospermas","Zamiaceae","Zamia","brasiliensis","Zamia brasiliensis","Calonje & Segalla","Phytotaxa 404(1): 4. 2019 [16 May 2019] [epublished]","Phytotaxa",2019,NA,"doi:10.11646/phytotaxa.404.1.1","https://doi.org/10.11646/phytotaxa.404.1.1","77197876-1","www.ipni.org/n/77197876-1"
"472","128442","Gimnospermas","Zamiaceae","Zamia","brongniartii","Zamia brongniartii","Wedd.","Ann. Sci. Nat., Bot. sér. 3, 13: 249, t. 4. 1850 ","Ann. Sci. Nat., Bot.",1850,NA,NA,NA,"297250-1","www.ipni.org/n/297250-1"
"473","111215","Gimnospermas","Zamiaceae","Zamia","cupatiensis","Zamia cupatiensis","Ducke","Arch. Jard. Bot. Rio de Janeiro 3: 20, pl. 1. 1922 ","Arch. Jard. Bot. Rio de Janeiro",1922,NA,NA,NA,"270513-2","www.ipni.org/n/270513-2"
"474","631624","Gimnospermas","Zamiaceae","Zamia","furfuracea","Zamia furfuracea","Aiton","Hort. Kew. [W. Aiton] 3: 477. 1789 [7 Aug-1 Oct 1789] ","Hort. Kew. [W. Aiton]",1789,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1789&rft.spage=477&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/4504&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"270522-2","www.ipni.org/n/270522-2"
"475","623041","Gimnospermas","Zamiaceae","Zamia","furfuracea","Zamia furfuracea","L.f.","Hort. Kew. [W. Aiton] 3: 477. 1789 [7 Aug-1 Oct 1789] ","Hort. Kew. [W. Aiton]",1789,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1789&rft.spage=477&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/4504&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"270522-2","www.ipni.org/n/270522-2"
"476","631625","Gimnospermas","Zamiaceae","Zamia","furfuracea","Zamia furfuracea","L.f. ex Aiton","Hort. Kew. [W. Aiton] 3: 477. 1789 [7 Aug-1 Oct 1789] ","Hort. Kew. [W. Aiton]",1789,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1789&rft.spage=477&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/4504&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"270522-2","www.ipni.org/n/270522-2"
"477","631623","Gimnospermas","Zamiaceae","Zamia","horrida","Zamia horrida","Jacq.","Fragm. Bot. 27. ","Fragm. Bot.",NA,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.spage=27&rft_id=http://www.biodiversitylibrary.org/bibliography/538&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"297301-1","www.ipni.org/n/297301-1"
"478","128443","Gimnospermas","Zamiaceae","Zamia","lecointei","Zamia lecointei","Ducke","Arch. Jard. Bot. Rio de Janeiro 1: 9, pl. 1. 1915 ","Arch. Jard. Bot. Rio de Janeiro",1915,NA,NA,NA,"270531-2","www.ipni.org/n/270531-2"
"479","128444","Gimnospermas","Zamiaceae","Zamia","obidensis","Zamia obidensis","Ducke","Arch. Jard. Bot. Rio de Janeiro 3: 19. 1922 ","Arch. Jard. Bot. Rio de Janeiro",1922,NA,NA,NA,"270554-2","www.ipni.org/n/270554-2"
"480","25047","Gimnospermas","Zamiaceae","Zamia","poeppigiana","Zamia poeppigiana","Mart. & Eichler","Fl. Bras. (Martius) 4(1): 414, t. 109. 1863 [10 Jul 1863] ","Fl. Bras. (Martius)",1863,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/138536&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"270556-2","www.ipni.org/n/270556-2"
"481","25048","Gimnospermas","Zamiaceae","Zamia","ulei","Zamia ulei","Dammer","Verh. Bot. Vereins Prov. Brandenburg 48: 117. 1907 ","Verh. Bot. Vereins Prov. Brandenburg",1907,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=117&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/49731&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"270576-2","www.ipni.org/n/270576-2"
